order_id,customer_id,order_date,total_amount,payment_method,shipping_address,status
1511,137,2023-04-24 00:00:00,1945.9,Google Pay,"95784 Jessica Spring Apt. 608, Garyfurt, NH 68091",Delivered
1512,546,2023-11-09 00:00:00,3394.87,Apple Pay,"330 Stewart Ports, Staceybury, AK 95529",Delivered
1513,13,2023-06-04 00:00:00,1462.31,Credit Card,"5369 James Walks Apt. 149, Kevinland, PA 44508",Processing
1514,278,2023-06-23 00:00:00,3332.01,Debit Card,"79572 Kennedy Vista Apt. 851, Port Joshuamouth, MH 65159",Shipped
1515,186,2023-01-28 00:00:00,3811.98,Apple Pay,"28582 Shields Coves, North Rodneyside, KY 41119",Shipped
1516,309,2023-07-17 00:00:00,3931.89,Apple Pay,"760 James Lodge Suite 824, Melissachester, FL 98278",Processing
1517,542,2023-03-18 00:00:00,4824.86,Bank Transfer,"7761 Mark Pine Apt. 216, East Nathan, AS 80548",Pending
1518,229,2023-01-27 00:00:00,3210.23,PayPal,"4750 Moore Estate, Jacksonshire, KS 85980",Shipped
1519,18,2023-07-11 00:00:00,5158.49,Apple Pay,"4043 Mckay Ridge, New Kelseyside, CT 31055",Shipped
1520,449,2023-04-07 00:00:00,7037.76,Apple Pay,"024 Pena Lodge Apt. 486, South Sandraland, NM 18721",Delivered
1521,528,2023-07-18 00:00:00,32.15,Bank Transfer,"13748 Ethan Green, New Sara, OR 29721",Delivered
1522,253,2023-09-12 00:00:00,4862.27,Apple Pay,"60236 Walsh Turnpike Suite 334, Port Anthonystad, TN 52391",Shipped
1523,251,2023-04-29 00:00:00,6431.92,PayPal,"5384 Laurie Wall, Nelsonchester, MO 34323",Processing
1524,536,2023-03-10 00:00:00,1723.4,Bank Transfer,"11294 Le Corners, West Angelica, LA 51218",Cancelled
1525,70,2023-02-12 00:00:00,3108.23,PayPal,"62487 David Stravenue Suite 384, South Stephanietown, FM 34054",Delivered
1526,272,2023-09-25 00:00:00,4492.83,Credit Card,"Unit 5285 Box 6908, DPO AA 54437",Shipped
1527,62,2023-08-28 00:00:00,7090.61,Debit Card,"536 Ford Avenue, South Markburgh, MO 22595",Delivered
1528,144,2023-03-05 00:00:00,1496.55,Credit Card,"5235 Richards Lodge, North Clintonshire, AR 28288",Returned
1529,239,2023-02-21 00:00:00,2257.11,Google Pay,"7634 Phillips Villages Suite 337, Coryside, MH 19350",Delivered
1530,332,2023-12-30 00:00:00,9478.89,Apple Pay,"705 Hayes Vista Apt. 376, Port Mary, TX 28191",Shipped
1531,494,2023-03-07 00:00:00,2170.78,Apple Pay,"914 Christopher Pine, Port Joannastad, GA 32737",Processing
1532,327,2023-05-02 00:00:00,4127.88,Credit Card,"470 Christopher Plains, Lake Jackson, AK 78061",Cancelled
1533,535,2023-11-12 00:00:00,11731.6,Google Pay,"4252 Evelyn Flat, Davischester, IN 90632",Delivered
1534,176,2023-02-11 00:00:00,3845.85,Debit Card,"304 Amber Crest, Westchester, MO 83187",Shipped
1535,23,2023-11-19 00:00:00,6111.52,Google Pay,"2506 Michael Roads Suite 470, South Tylerport, FM 42442",Delivered
1536,207,2023-01-14 00:00:00,6207.27,Bank Transfer,"9486 William Drive, West Michelleville, DC 51517",Shipped
1537,84,2023-04-11 00:00:00,3808.02,Credit Card,"05644 Jason Parks, West Kayla, VI 42181",Delivered
1538,215,2023-06-17 00:00:00,1341.18,Debit Card,"6276 Hamilton Parkway, Rasmussenshire, OH 22145",Cancelled
1539,73,2023-05-04 00:00:00,4999.49,Apple Pay,"23090 Beth Glen, Arianaside, KY 09393",Shipped
1540,487,2023-05-02 00:00:00,5745.69,Bank Transfer,"3015 White Rest, Brownbury, CO 44864",Pending
1541,72,2023-03-05 00:00:00,4442.27,Debit Card,"894 Gerald View, Jamesmouth, UT 42525",Shipped
1542,509,2023-09-26 00:00:00,3082.54,Bank Transfer,"4657 Young Mill, Vanessabury, MS 49067",Processing
1543,42,2023-06-15 00:00:00,3648.47,Apple Pay,"PSC 1375, Box 5340, APO AA 59539",Returned
1544,257,2023-10-31 00:00:00,5432.8,Credit Card,"8767 Jeffrey Parkway, Vanessaberg, PA 17673",Shipped
1545,430,2023-11-23 00:00:00,6648.8,PayPal,"USNS Tran, FPO AP 26780",Shipped
1546,133,2023-04-18 00:00:00,2396.89,Debit Card,"55812 Lauren Drive, West Michelleville, SC 73305",Delivered
1547,146,2023-01-24 00:00:00,5693.73,Bank Transfer,"66305 Albert Knolls, New Steven, CO 47282",Delivered
1548,69,2023-04-03 00:00:00,7208.25,Apple Pay,"25433 Cheryl Crescent Apt. 729, Brewertown, MS 31304",Shipped
1549,203,2023-03-20 00:00:00,4438.62,PayPal,"192 Romero Pass Suite 361, Timothystad, IN 70552",Processing
1550,69,2023-08-11 00:00:00,1831.31,PayPal,"25433 Cheryl Crescent Apt. 729, Brewertown, MS 31304",Shipped
1551,102,2023-02-06 00:00:00,1495.78,PayPal,"64147 Douglas Lock Suite 647, Andersonberg, GU 67750",Delivered
1552,359,2023-10-21 00:00:00,9361.85,Bank Transfer,"304 Barker Island Apt. 077, North Tinafort, FL 91972",Delivered
1553,207,2023-07-01 00:00:00,5510.91,Debit Card,"9486 William Drive, West Michelleville, DC 51517",Shipped
1554,80,2023-06-23 00:00:00,4032.54,PayPal,"276 Shah Hill, Briannachester, DE 96520",Delivered
1555,242,2023-03-17 00:00:00,3554.8,Credit Card,"1364 Omar Hill Apt. 159, East Jenniferbury, MH 66447",Processing
1556,377,2023-05-01 00:00:00,2669.27,PayPal,"Unit 0511 Box 3678, DPO AA 06673",Shipped
1557,220,2023-01-18 00:00:00,9221.64,Apple Pay,"743 William Oval, South Monique, WV 71521",Shipped
1558,507,2023-12-16 00:00:00,34.01,Bank Transfer,"858 Lopez Highway Apt. 625, Port Dylanport, WA 63234",Returned
1559,13,2023-03-25 00:00:00,847.55,Apple Pay,"5369 James Walks Apt. 149, Kevinland, PA 44508",Delivered
1560,177,2023-05-31 00:00:00,339.08,PayPal,"41796 Perkins Ridges Suite 755, Shawton, NC 79820",Returned
1561,499,2023-12-01 00:00:00,2891.23,Apple Pay,"7892 Thomas Freeway, Lake Jason, NM 19740",Delivered
1562,510,2023-03-14 00:00:00,7293.35,Credit Card,"783 Bond Villages, South Adammouth, SD 85318",Shipped
1563,36,2023-03-21 00:00:00,6528.42,PayPal,"8894 Kelsey Loaf Apt. 083, Benjaminmouth, NC 47983",Delivered
1564,399,2023-03-20 00:00:00,5036.08,Credit Card,"2827 Maria Plaza Apt. 331, Hansonfort, MI 50576",Delivered
1565,325,2023-10-24 00:00:00,11791.12,Credit Card,"645 Smith View, East Cindy, KS 25061",Shipped
1566,252,2023-02-13 00:00:00,2048.96,Google Pay,"8809 Matthew Turnpike, South Bryanport, OR 96385",Cancelled
1567,9,2023-10-26 00:00:00,1523.69,Bank Transfer,"PSC 4348, Box 2811, APO AP 11640",Pending
1568,284,2023-03-24 00:00:00,5994.74,PayPal,"USS Hunt, FPO AA 60621",Shipped
1569,542,2023-08-08 00:00:00,1127.4,PayPal,"7761 Mark Pine Apt. 216, East Nathan, AS 80548",Processing
1570,383,2023-10-29 00:00:00,789.83,Google Pay,"6289 Sue Flat Apt. 950, Terryville, ID 13766",Shipped
1571,477,2023-05-28 00:00:00,1418.3,Debit Card,"003 Jay Track, West Michaelchester, KY 72434",Shipped
1572,276,2023-08-16 00:00:00,1158.1,Apple Pay,"133 Bauer Vista, Danielville, VT 02809",Delivered
1573,292,2023-08-25 00:00:00,7102.66,Apple Pay,"0378 Robert Island, Brittanyhaven, FM 53030",Shipped
1574,303,2023-04-24 00:00:00,892.18,Apple Pay,"45973 Stacy Freeway Apt. 267, Lake David, TX 22914",Delivered
1575,413,2023-01-08 00:00:00,337.35,Apple Pay,"638 Lynn Plaza Suite 946, Johnport, NJ 60453",Processing
1576,229,2023-04-02 00:00:00,5295.48,Debit Card,"4750 Moore Estate, Jacksonshire, KS 85980",Delivered
1577,400,2023-11-05 00:00:00,4129.02,Debit Card,"PSC 7387, Box 3480, APO AE 70547",Pending
1578,456,2023-12-24 00:00:00,5488.34,Google Pay,"740 Tracy Avenue Suite 828, Jamesmouth, CO 67785",Processing
1579,6,2023-07-16 00:00:00,836.55,Bank Transfer,"533 Rebecca Bridge, Theresafort, NH 84777",Delivered
1580,253,2023-08-08 00:00:00,1184.46,Bank Transfer,"60236 Walsh Turnpike Suite 334, Port Anthonystad, TN 52391",Processing
1581,381,2023-09-27 00:00:00,110.08,Google Pay,"07968 Arthur Trail, Smithshire, MH 29052",Delivered
1582,220,2023-03-22 00:00:00,5625.97,PayPal,"743 William Oval, South Monique, WV 71521",Delivered
1583,17,2023-01-13 00:00:00,2636.73,Credit Card,"516 Travis Stravenue Suite 393, Tiffanyfurt, WY 70102",Shipped
1584,497,2023-03-11 00:00:00,2397.33,Credit Card,"7704 Perez Circle, Lake Marytown, NV 20197",Delivered
1585,452,2023-05-21 00:00:00,4242.71,Google Pay,"Unit 1774 Box 1926, DPO AP 65850",Pending
1586,118,2023-09-18 00:00:00,4962.85,Apple Pay,"97474 Colon Trail Apt. 818, Gordonberg, ME 90903",Pending
1587,38,2023-04-16 00:00:00,12363.32,Bank Transfer,"Unit 1107 Box 3023, DPO AA 05637",Cancelled
1588,348,2023-01-24 00:00:00,6637.9,Bank Transfer,"4620 Elijah Brooks Apt. 993, Donaldshire, NC 71256",Shipped
1589,457,2023-07-16 00:00:00,8140.69,Debit Card,"00385 Wright Mills, Jacobsburgh, TX 29101",Delivered
1590,501,2023-09-30 00:00:00,5802.82,PayPal,"9854 Hernandez Street Apt. 316, Brooksport, FM 16851",Pending
1591,74,2023-04-05 00:00:00,5019.88,Google Pay,"9955 Joshua Mills Apt. 509, North Chadbury, WV 56334",Delivered
1592,116,2023-09-15 00:00:00,1073.22,Bank Transfer,"532 Mooney Haven, Lake Michael, AZ 46982",Shipped
1593,254,2023-09-26 00:00:00,1357.32,Credit Card,"3678 Ward Ville Suite 937, New Karenville, UT 29954",Delivered
1594,35,2023-08-31 00:00:00,6478.77,Apple Pay,"704 Robert Port, Clairebury, MI 69142",Shipped
1595,13,2023-06-26 00:00:00,5349.39,Debit Card,"5369 James Walks Apt. 149, Kevinland, PA 44508",Pending
1596,294,2023-11-18 00:00:00,8531.01,Apple Pay,"3245 Lauren Curve, West Nicolemouth, DE 51010",Delivered
1597,41,2023-02-24 00:00:00,4837.24,Bank Transfer,"864 Jennifer Common, Michellechester, VI 46769",Processing
1598,180,2023-08-30 00:00:00,3216.44,PayPal,"USNS Perry, FPO AE 39877",Pending
1599,472,2023-12-01 00:00:00,924.7,Bank Transfer,"USNS Swanson, FPO AA 30306",Shipped
1600,156,2023-03-08 00:00:00,2522.46,Apple Pay,"7834 Crane Mission Apt. 896, West Bethfurt, CA 57681",Delivered
1601,432,2023-02-15 00:00:00,3948.28,Credit Card,"USCGC Pitts, FPO AP 70573",Delivered
1602,333,2023-11-03 00:00:00,937.48,Google Pay,"493 White Camp, South Kelseychester, FL 05409",Pending
1603,159,2023-07-05 00:00:00,2293.2,Bank Transfer,"0994 Jackson Island Suite 039, Lake Nancy, WA 30333",Processing
1604,440,2023-01-13 00:00:00,6121.92,Apple Pay,"Unit 9858 Box 3617, DPO AA 16106",Shipped
1605,142,2023-05-13 00:00:00,1936.42,Apple Pay,"798 Yang Circles Apt. 510, Jimmyview, TX 60198",Shipped
1606,369,2023-10-09 00:00:00,2950.03,Bank Transfer,"3437 Sarah Mountains, Port Deborahtown, PR 75568",Delivered
1607,284,2023-04-19 00:00:00,7942.16,Bank Transfer,"USS Hunt, FPO AA 60621",Delivered
1608,494,2023-04-12 00:00:00,829.58,Google Pay,"914 Christopher Pine, Port Joannastad, GA 32737",Delivered
1609,361,2023-12-06 00:00:00,1410.68,Credit Card,"5462 Ellis Haven Apt. 907, Port Deanna, DE 65990",Returned
1610,183,2023-07-07 00:00:00,2555.26,Bank Transfer,"16606 Tammy Islands Apt. 044, Port Anthonyville, AL 56230",Delivered
1611,99,2023-09-28 00:00:00,1245.48,Apple Pay,"884 Kristin Pine, Angelafurt, VT 37094",Returned
1612,16,2023-10-24 00:00:00,3901.98,Debit Card,"01661 Matthew Mews, Lake Tonyamouth, ND 14727",Shipped
1613,147,2023-03-20 00:00:00,2620.63,Google Pay,"12691 Murphy Hill, North Kimhaven, MT 11741",Delivered
1614,43,2023-10-27 00:00:00,6721.99,PayPal,"992 Michael Radial Suite 202, South Adam, HI 78900",Processing
1615,479,2023-11-12 00:00:00,4018.6,Credit Card,"62520 Kyle Point Apt. 832, Lake Kellyshire, MN 32050",Shipped
1616,482,2023-03-14 00:00:00,2996.41,Apple Pay,"41463 Roberts Station Apt. 595, Ochoaberg, MI 88862",Processing
1617,157,2023-08-30 00:00:00,5155.43,Google Pay,"817 Walker Land, North Ashley, RI 60434",Cancelled
1618,14,2023-04-27 00:00:00,5298.36,Debit Card,"723 Morales Alley, Port Carlos, NH 36039",Processing
1619,25,2023-06-30 00:00:00,10213.47,Apple Pay,"5162 Amber Isle, North Karen, HI 49183",Returned
1620,409,2023-01-25 00:00:00,4155.37,Debit Card,"15921 Ward Prairie, Port Emilymouth, ID 25915",Returned
1621,448,2023-09-12 00:00:00,7075.56,Google Pay,"7690 Alexander Mall, Michaelbury, MO 13965",Processing
1622,381,2023-01-22 00:00:00,5675.49,Google Pay,"07968 Arthur Trail, Smithshire, MH 29052",Delivered
1623,520,2023-10-29 00:00:00,2548.98,PayPal,"853 Jimenez Alley Apt. 820, Reginaldview, LA 80974",Shipped
1624,509,2023-08-29 00:00:00,7103.37,Debit Card,"4657 Young Mill, Vanessabury, MS 49067",Processing
1625,2,2023-09-23 00:00:00,3735.15,Bank Transfer,"218 Perkins Lodge, Santoshaven, MP 26034",Processing
1626,319,2023-01-05 00:00:00,61.71,Debit Card,"524 Taylor Rapids Apt. 320, Javierborough, AZ 15607",Shipped
1627,79,2023-08-22 00:00:00,3896.42,Credit Card,"Unit 4937 Box 7052, DPO AA 50729",Returned
1628,337,2023-07-08 00:00:00,7102.55,Apple Pay,"USNV Walters, FPO AA 42909",Processing
1629,336,2023-07-19 00:00:00,1790.21,Credit Card,"124 Katrina Falls, Beardberg, MH 17268",Shipped
1630,318,2023-07-16 00:00:00,36.73,Apple Pay,"Unit 1505 Box 9566, DPO AE 08995",Delivered
1631,41,2023-04-04 00:00:00,327.28,Google Pay,"864 Jennifer Common, Michellechester, VI 46769",Delivered
1632,25,2023-02-06 00:00:00,4613.41,Google Pay,"5162 Amber Isle, North Karen, HI 49183",Delivered
1633,59,2023-03-30 00:00:00,3877.34,Debit Card,"13623 Williams Drives, Port Johnmouth, RI 36698",Shipped
1634,67,2023-09-27 00:00:00,446.43,Credit Card,"77427 Stanley Lakes, Port Marthaview, NY 86294",Pending
1635,480,2023-11-21 00:00:00,1771.26,Credit Card,"USCGC Black, FPO AP 33022",Cancelled
1636,316,2023-02-15 00:00:00,848.76,Google Pay,"941 Banks Underpass Suite 785, Marieville, AZ 05418",Shipped
1637,1,2023-10-08 00:00:00,3000.87,PayPal,"5395 Romero Rest, Lake Aaronfurt, MT 94852",Delivered
1638,123,2023-11-26 00:00:00,1874.19,Apple Pay,"764 Tammy Radial Apt. 516, East Robertberg, UT 48737",Delivered
1639,484,2023-05-03 00:00:00,3504.32,Credit Card,"2441 Veronica Mission Suite 447, Ortizton, NE 06883",Processing
1640,13,2023-01-06 00:00:00,2266.71,PayPal,"5369 James Walks Apt. 149, Kevinland, PA 44508",Delivered
1641,528,2023-07-19 00:00:00,2300.47,Google Pay,"13748 Ethan Green, New Sara, OR 29721",Shipped
1642,435,2023-02-22 00:00:00,3763.52,Credit Card,"1176 Cathy Plaza, East Josephshire, NY 36026",Shipped
1643,396,2023-04-02 00:00:00,6058.3,Bank Transfer,"0929 Johnathan Place Suite 548, North Kristen, UT 77884",Delivered
1644,94,2023-01-23 00:00:00,405.85,Apple Pay,"089 Long Landing, North Latoya, VA 93005",Processing
1645,406,2023-04-14 00:00:00,3189.86,Apple Pay,"79224 Brown Corners, Joshuachester, OH 45772",Shipped
1646,439,2023-06-12 00:00:00,3636.3,Google Pay,"86283 Matthew Unions, Lake Deniseshire, MH 53561",Returned
1647,536,2023-08-21 00:00:00,1294.24,PayPal,"11294 Le Corners, West Angelica, LA 51218",Delivered
1648,108,2023-06-19 00:00:00,1523.17,PayPal,"8489 Turner Extension Suite 597, Fosterton, TN 39425",Shipped
1649,336,2023-08-14 00:00:00,705.53,Bank Transfer,"124 Katrina Falls, Beardberg, MH 17268",Delivered
1650,467,2023-08-14 00:00:00,3119.57,PayPal,"0229 Kenneth Crest, Port Gwendolyntown, VI 62753",Delivered
1651,428,2023-10-20 00:00:00,6664.19,PayPal,"3735 Williams Rapid Suite 752, Seanside, MS 26778",Pending
1652,532,2023-12-10 00:00:00,3463.22,Apple Pay,"Unit 7256 Box 9655, DPO AE 02751",Shipped
1653,421,2023-11-09 00:00:00,7938.91,Credit Card,"13712 Wilson Stream Apt. 932, New Jamie, AK 22812",Shipped
1654,501,2023-11-16 00:00:00,4721.87,Google Pay,"9854 Hernandez Street Apt. 316, Brooksport, FM 16851",Cancelled
1655,24,2023-11-20 00:00:00,1827.02,Bank Transfer,"34904 Green Ports Suite 214, Stevenville, IA 15436",Delivered
1656,204,2023-06-19 00:00:00,3040.58,PayPal,"907 Jose Junctions Apt. 974, East Susanland, MH 05418",Shipped
1657,495,2023-11-19 00:00:00,4019.58,Credit Card,"62597 Thomas Pike, Lopezborough, MO 33976",Pending
1658,221,2023-12-10 00:00:00,2202.7,Debit Card,"53216 Justin Plaza, Johnshire, ME 26648",Delivered
1659,201,2023-07-20 00:00:00,2214.38,Apple Pay,"79280 Thompson Crescent Suite 936, North Williamburgh, RI 73573",Delivered
1660,345,2023-08-25 00:00:00,2132.93,Apple Pay,"900 Morrison Road, Lake Emily, DC 09574",Processing
1661,94,2023-12-05 00:00:00,4045.01,Google Pay,"089 Long Landing, North Latoya, VA 93005",Processing
1662,203,2023-10-12 00:00:00,2571.4,Bank Transfer,"192 Romero Pass Suite 361, Timothystad, IN 70552",Processing
1663,379,2023-09-14 00:00:00,4569.78,Google Pay,"39914 Rachel Village Apt. 843, New Robert, IA 31817",Shipped
1664,71,2023-12-09 00:00:00,2665.75,Bank Transfer,"38760 Tracy Lake, North Vanessabury, VT 52386",Shipped
1665,497,2023-01-12 00:00:00,2152.65,PayPal,"7704 Perez Circle, Lake Marytown, NV 20197",Delivered
1666,89,2023-03-24 00:00:00,3410.35,Google Pay,"50715 Shannon Roads Apt. 289, Garciaton, DC 77209",Delivered
1667,120,2023-09-01 00:00:00,607.82,Apple Pay,"903 Gray Park Suite 030, Lake Robin, DE 13052",Cancelled
1668,395,2023-04-10 00:00:00,3322.79,PayPal,"86514 Wallace Stravenue Apt. 791, Lake Patriciamouth, IL 66483",Pending
1669,425,2023-11-12 00:00:00,9326.45,Credit Card,"PSC 6565, Box 2587, APO AE 58692",Delivered
1670,57,2023-03-07 00:00:00,6853.47,Bank Transfer,"248 Foster Isle, North Kathryn, OR 99870",Shipped
1671,360,2023-07-27 00:00:00,2369.27,Apple Pay,"54234 Joseph Park, Ramirezmouth, KS 18199",Shipped
1672,134,2023-09-16 00:00:00,5613.37,PayPal,"4789 Garcia Port Apt. 721, West Patrick, GA 41326",Cancelled
1673,222,2023-08-04 00:00:00,1462.68,Credit Card,"500 Young Views Suite 428, Meyershire, MI 69097",Pending
1674,224,2023-03-19 00:00:00,6408.88,PayPal,"5677 Jackson Parkway Suite 556, Craigville, VI 43010",Shipped
1675,386,2023-02-08 00:00:00,1955.19,Credit Card,"647 Mitchell Light Suite 461, East Ana, AK 15921",Cancelled
1676,533,2023-06-09 00:00:00,5290.44,Credit Card,"7016 Murphy Streets Apt. 356, Huntertown, OH 98861",Delivered
1677,161,2023-02-24 00:00:00,1309.64,Bank Transfer,"8393 Alyssa Island, Jessicaburgh, MA 82759",Processing
1678,123,2023-01-14 00:00:00,5258.2,Apple Pay,"764 Tammy Radial Apt. 516, East Robertberg, UT 48737",Delivered
1679,119,2023-01-08 00:00:00,4944.14,Apple Pay,"282 Ashley Light, Harrisonborough, AS 37936",Cancelled
1680,316,2023-08-31 00:00:00,1165.11,Credit Card,"941 Banks Underpass Suite 785, Marieville, AZ 05418",Pending
1681,443,2023-09-09 00:00:00,836.43,Google Pay,"7488 Adkins Dam Apt. 334, Davisshire, NE 54905",Delivered
1682,209,2023-04-23 00:00:00,8389.33,Apple Pay,"1326 Kent Shores, Blackwellport, WY 42348",Shipped
1683,148,2023-02-16 00:00:00,3201.25,PayPal,"PSC 4707, Box 2029, APO AP 91463",Shipped
1684,448,2023-03-27 00:00:00,6109.87,Google Pay,"7690 Alexander Mall, Michaelbury, MO 13965",Delivered
1685,481,2023-10-03 00:00:00,673.74,Bank Transfer,"3677 Mike Views, North Andrew, MD 11839",Delivered
1686,12,2023-01-10 00:00:00,9800.17,Bank Transfer,"020 Mitchell Trail, Kathleenbury, ID 56656",Shipped
1687,402,2023-02-16 00:00:00,2107.71,Credit Card,"6989 Jennifer Summit Suite 176, Smithport, MH 98391",Delivered
1688,106,2023-03-26 00:00:00,7185.84,Debit Card,"803 Hammond Tunnel Suite 539, Petersonside, WA 85672",Delivered
1689,547,2023-01-20 00:00:00,6326.72,Credit Card,"98500 Stephanie Crescent Suite 369, Burnschester, NC 26543",Processing
1690,283,2023-07-19 00:00:00,1854.74,Credit Card,"PSC 7750, Box 0043, APO AA 90359",Shipped
1691,43,2023-05-01 00:00:00,6150.32,Bank Transfer,"992 Michael Radial Suite 202, South Adam, HI 78900",Shipped
1692,498,2023-07-06 00:00:00,4528.17,Bank Transfer,"596 White Turnpike Apt. 271, Camposborough, FL 63047",Processing
1693,404,2023-12-17 00:00:00,2151.5,Bank Transfer,"576 Sharp Crescent Suite 449, New Michael, DE 72576",Delivered
1694,268,2023-06-08 00:00:00,7411.41,Credit Card,"8063 Erika Cliff, South Bobby, KS 64562",Delivered
1695,545,2023-05-25 00:00:00,3590.77,Apple Pay,"4477 Seth Bridge Apt. 235, South Nicholaston, AK 26363",Pending
1696,82,2023-05-07 00:00:00,5890.94,Credit Card,"5448 Veronica Drives, West Samuelfort, ID 51629",Shipped
1697,523,2023-04-19 00:00:00,4260.32,Debit Card,"480 Jeremy Shore, North Jamesport, IA 61720",Processing
1698,472,2023-11-07 00:00:00,926.07,PayPal,"USNS Swanson, FPO AA 30306",Processing
1699,362,2023-02-20 00:00:00,8476.93,Google Pay,"04355 Sean Rapids Suite 584, East Jerryside, MA 87612",Cancelled
1700,334,2023-11-26 00:00:00,4762.73,Credit Card,"38950 Perez Rapids Suite 896, North Monicashire, MI 17750",Delivered
1701,136,2023-10-05 00:00:00,3650.31,Bank Transfer,"PSC 3561, Box 9504, APO AP 46255",Delivered
1702,432,2023-07-13 00:00:00,5441.99,Bank Transfer,"USCGC Pitts, FPO AP 70573",Shipped
1703,408,2023-06-25 00:00:00,3889.44,Apple Pay,"4425 Olson Village, Grayfurt, AL 05712",Delivered
1704,121,2023-11-25 00:00:00,483.17,Bank Transfer,"541 Nicole Forks Suite 082, East Janet, CT 83771",Processing
1705,309,2023-08-04 00:00:00,5456.57,Apple Pay,"760 James Lodge Suite 824, Melissachester, FL 98278",Delivered
1706,54,2023-09-22 00:00:00,8627.06,Credit Card,"247 Hayes Street Apt. 527, South Kaylafurt, MN 19803",Shipped
1707,323,2023-02-28 00:00:00,7010.28,PayPal,"52099 Stephen Plaza, Victoriastad, GU 43040",Delivered
1708,294,2023-10-30 00:00:00,3026.22,Apple Pay,"3245 Lauren Curve, West Nicolemouth, DE 51010",Delivered
1709,162,2023-11-05 00:00:00,3325.22,Apple Pay,"827 Walton Drive, Michelleland, UT 13847",Shipped
1710,204,2023-04-05 00:00:00,1484.18,Bank Transfer,"907 Jose Junctions Apt. 974, East Susanland, MH 05418",Processing
1711,328,2023-03-19 00:00:00,3187.01,Google Pay,"23785 Baker Isle Suite 828, Theodoreport, ID 35846",Delivered
1712,101,2023-06-13 00:00:00,4662.74,PayPal,"405 Marie Divide Suite 858, New Justin, NV 09848",Returned
1713,44,2023-09-17 00:00:00,4489.27,Debit Card,"98909 Gill Squares Suite 928, Lake Dustinmouth, WY 74500",Delivered
1714,127,2023-09-01 00:00:00,3835.96,PayPal,"24990 Williams Points, Richardside, AK 60302",Processing
1715,143,2023-04-11 00:00:00,8164.04,Google Pay,"4637 Vanessa Parks Apt. 514, Hayeston, NV 22909",Shipped
1716,161,2023-07-14 00:00:00,5560.09,Apple Pay,"8393 Alyssa Island, Jessicaburgh, MA 82759",Delivered
1717,391,2023-08-31 00:00:00,4471.32,Credit Card,"31549 Maria Falls Apt. 744, North Lauriestad, GA 47321",Shipped
1718,93,2023-10-18 00:00:00,2081.59,Google Pay,"39519 Watkins Brooks, West Julie, VI 21934",Delivered
1719,289,2023-04-23 00:00:00,1892.33,Credit Card,"363 Chambers Drives, Butlerport, IN 98619",Pending
1720,163,2023-08-13 00:00:00,1087.06,Apple Pay,"04433 Davis Club Suite 151, Lake Davidside, MH 02661",Shipped
1721,455,2023-07-20 00:00:00,1382.05,Apple Pay,"218 Katherine Lock, Lake Michelle, OH 61194",Processing
1722,265,2023-08-22 00:00:00,2470.54,Debit Card,"4549 Jones Orchard, Deniseside, ID 94549",Delivered
1723,73,2023-12-20 00:00:00,6360.67,Credit Card,"23090 Beth Glen, Arianaside, KY 09393",Pending
1724,340,2023-07-11 00:00:00,5085.41,Apple Pay,"000 Julie Terrace Apt. 171, Deckerfurt, TN 40002",Shipped
1725,486,2023-01-16 00:00:00,4365.45,Google Pay,"842 Ford Prairie Suite 395, Brownborough, PA 31344",Cancelled
1726,319,2023-12-24 00:00:00,4917.47,Apple Pay,"524 Taylor Rapids Apt. 320, Javierborough, AZ 15607",Processing
1727,232,2023-07-15 00:00:00,2538.98,Google Pay,"33804 Farmer Light Suite 114, Sanderstown, KY 11420",Processing
1728,394,2023-10-15 00:00:00,365.31,Debit Card,"3789 Susan Courts, Brooksstad, IL 82913",Shipped
1729,200,2023-03-21 00:00:00,2137.29,Apple Pay,"521 Wright Mount, Olsonfurt, PW 50407",Delivered
1730,73,2023-06-14 00:00:00,3532.4,Apple Pay,"23090 Beth Glen, Arianaside, KY 09393",Delivered
1731,9,2023-10-07 00:00:00,9566.32,Apple Pay,"PSC 4348, Box 2811, APO AP 11640",Shipped
1732,532,2023-10-07 00:00:00,2915.83,PayPal,"Unit 7256 Box 9655, DPO AE 02751",Delivered
1733,64,2023-12-03 00:00:00,1962.62,Apple Pay,"484 Kayla Views, Frankport, MH 63292",Shipped
1734,109,2023-09-06 00:00:00,3327.98,Bank Transfer,"06634 Brittney Tunnel Suite 231, Pottsview, MT 41229",Pending
1735,125,2023-01-24 00:00:00,944.76,Credit Card,"905 Rebecca Locks, New Angelahaven, WV 73731",Returned
1736,506,2023-12-28 00:00:00,1819.76,Apple Pay,"76675 Marie Fields Suite 829, South Keith, RI 96259",Pending
1737,125,2023-08-19 00:00:00,7301.51,Google Pay,"905 Rebecca Locks, New Angelahaven, WV 73731",Pending
1738,299,2023-03-09 00:00:00,4197.16,Apple Pay,"4293 Jeremy Viaduct Apt. 171, Port Alanstad, NC 09384",Delivered
1739,237,2023-02-06 00:00:00,3391.72,Bank Transfer,"21640 Walters Bridge Suite 112, Jeffreyland, ID 21226",Cancelled
1740,463,2023-02-09 00:00:00,1414.44,Google Pay,"648 Jennifer Lodge, Lake Michael, NJ 52737",Shipped
1741,536,2023-11-20 00:00:00,5032.38,Credit Card,"11294 Le Corners, West Angelica, LA 51218",Shipped
1742,427,2023-04-27 00:00:00,3930.69,PayPal,"Unit 6326 Box 0989, DPO AE 46384",Shipped
